품목일련번호,품목명,업소일련번호,업소명,성상,큰제품이미지,표시앞,표시뒤,의약품제형,색상앞,색상뒤,분할선앞,분할선뒤,크기장축,크기단축,크기두께,이미지생성일자(약학정보원),분류번호,분류명,전문일반구분,품목허가일자,제형코드명,표기내용앞,표기내용뒤,표기이미지앞,표기이미지뒤,표기코드앞,표기코드뒤,변경일자
202003102,제이렐토정2.5밀리그램(리바록사반),19550004,제이더블유중외제약(주),밝은노란색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O5i42zbIgS,마크,▽2.5,원형,노랑,-,-,-,6.1,6.1,2.7,20220616,3330,혈액응고저지제,전문의약품,20200428,필름코팅정,jw,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938661567700091,-,r0426,-,20210331
202002652,카사반정2.5밀리그램(리바록사반),19570012,(주)비보존제약,밝은노란색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O5i42zbIi8,마크,▽2.5,원형,노랑,-,-,-,6.1,6.1,2.7,20220616,3330,혈액응고저지제,전문의약품,20200414,필름코팅정,-,-,-,-,-,-,20210315
202108036,자이토정2.5밀리그램(리바록사반),19950015,한국프라임제약(주),밝은노란색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O5i42zbIjY,PP,2.5,원형,노랑,-,-,-,6.2,6.2,3.2,20220616,3330,혈액응고저지제,전문의약품,20211220,필름코팅정,-,-,-,-,-,-,-
202003288,지엘파모티딘정10밀리그램,19650018,지엘파마(주),초록색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NQDCuOtpgD,GL,FM,원형,연두,-,-,-,6.1,6.1,3.2,20201208,2320,소화성궤양용제,일반의약품,20200506,필름코팅정,-,-,-,-,-,-,-
201907615,뉴질렉트정1밀리그램(라사길린메실산염),19580012,하나제약(주),흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NQDCuOtpk_,GI,H,원형,하양,-,-,-,8,8,3.4,20201207,1190,기타의중추신경용약,전문의약품,20191031,나정,-,-,-,-,-,-,20210318
201603079,아리피원정15밀리그램(아리피프라졸),19580012,하나제약(주),황색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NQDCuOtplY,ARI15,HN,원형,노랑,-,-,-,6,6,3.2,20201207,1170,정신신경용제,전문의약품,20160530,나정,-,-,-,-,-,-,20200626
201905241,세로큐정200밀리그램(쿠에티아핀푸마르산염),19580012,하나제약(주),흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NQDCuOtpm6,QET,200,원형,하양,-,-,-,11.1,11.1,5.3,20201207,1170,정신신경용제,전문의약품,20190723,필름코팅정,-,-,-,-,-,-,20210428
201905240,세로큐정100밀리그램(쿠에티아핀푸마르산염),19580012,하나제약(주),노란색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NQDCuOtpmO,QET,100,원형,주황,-,-,-,8.6,8.6,4.2,20201207,1170,정신신경용제,전문의약품,20190723,필름코팅정,-,-,-,-,-,-,20210428
201905239,세로큐정25밀리그램(쿠에티아핀푸마르산염),19580012,하나제약(주),분홍색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NQDCuOtpmg,QE,-,원형,분홍,-,-,-,5.2,5.2,2.8,20201207,1170,정신신경용제,전문의약품,20190723,필름코팅정,-,-,-,-,-,-,20210428
202003512,이트라스정(이트라코나졸고체분산체),20191087,주식회사케이에스제약,백색또는미황색을띤원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NQDCuOtpoo,마크,12,원형,하양,-,-,-,11.1,11.1,5.6,20201207,6290,기타의화학요법제,전문의약품,20200515,필름코팅정,-,-,-,-,-,-,-
201905837,슬림웰골드정(방풍통성산건조엑스(4.6→1)),19630009,영풍제약(주),노란색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NQDCuOtpq4,YSL,-,원형,연두,-,-,-,10.2,10.2,5.7,20201208,2190,기타의순환계용약,일반의약품,20190819,필름코팅정,-,-,-,-,-,-,-
201906337,파모티닌정20밀리그램(파모티딘),19570019,한국신텍스제약(주),흰색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nq4XM4gmS7,nT,-,원형,하양,-,-,-,7.2,7.2,3.9,20211101,2320,소화성궤양용제,전문의약품,20190906,필름코팅정,-,-,-,-,-,-,20200212
201906136,엔티도네페질정10밀리그램(도네페질염산염수화물),19570019,한국신텍스제약(주),노란색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nq4XM4gmSp,nT,D10,원형,노랑,-,-,-,8.7,8.7,4.6,20211101,1190,기타의중추신경용약,전문의약품,20190829,필름코팅정,-,-,-,-,-,-,20220726
201906137,엔티도네페질정5밀리그램(도네페질염산염수화물),19570019,한국신텍스제약(주),노란색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nq4XM4gmT9,nT,D5,원형,노랑,-,-,-,7.1,7.1,3.4,20211101,1190,기타의중추신경용약,전문의약품,20190829,필름코팅정,-,-,-,-,-,-,20220726
202106621,피디펙솔서방정0.375밀리그램(프라미펙솔염산염일수화물),20152960,명인제약(주),흰색원형의서방성정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nq4XM4gmXW,0.375,ER1,원형,하양,-,-,-,9.1,9.1,4,20211101,1190,기타의중추신경용약,전문의약품,20210923,서방정,-,-,-,-,-,-,-
202107520,이탄칼정(침강탄산칼슘),20141181,(주)이든파마,흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NyXUqOvMHD,2N,-,원형,하양,-,-,-,11.1,11.1,4.9,20220215,2340,제산제,일반의약품,20211117,나정,-,-,-,-,-,-,-
202104243,제트유플러스정,19570013,일양약품(주),초록색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NyXUqOvMIv,ZU,-,원형,연두,-,-,-,11.3,11.3,5.9,20220215,2340,제산제,일반의약품,20210528,필름코팅정,-,-,-,-,-,-,-
200501384,에이페질정10밀리그램(도네페질염산염수화물),19640001,에이치케이이노엔(주),노란색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZ_B2rUzoV,D10,INO,원형,노랑,-,-,-,8.7,8.7,5.4,20210419,1190,기타의중추신경용약,전문의약품,20051213,필름코팅정,-,-,-,-,-,-,20220804
201007401,에이페질에프디정10밀리그램(도네페질염산염수화물),19640001,에이치케이이노엔(주),흰색또는연한황색의원형구강붕해정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZ_B2rUzor,ΛF1,INO,원형,하양,-,-,-,9.2,9.2,3.8,20210419,1190,기타의중추신경용약,전문의약품,20101207,구강붕해정,-,-,-,-,-,-,20220726
201800476,안플사포원정100밀리그램(사르포그렐레이트염산염),19580008,대원제약(주),흰색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZ_B2rUzsd,-,S분할선100,원형,하양,-,-,-,8.9,8.9,4.9,20210419,3390,기타의혈액및체액용약,전문의약품,20180126,필름코팅정,-,-,-,-,-,-,20220822
201405444,도네세트정5mg(도네페질염산염수화물),20020023,(주)한국글로벌제약,흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZ_B2rUzt-,KG,82,원형,하양,-,-,-,7.1,7.1,3.4,20210420,1190,기타의중추신경용약,전문의약품,20141121,필름코팅정,-,-,-,-,-,-,20220726
201708002,굿모닝에이스정,19620003,(유)한풍제약,녹색의장용성필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZ_B2rUzxn,GH,-,원형,연두,-,-,-,10.4,10.4,4.5,20210420,2380,하제|완장제,일반의약품,20171122,장용성필름코팅정,-,-,-,-,-,-,20220822
201803871,징코리프정80밀리그램(은행엽건조엑스),20070064,(주)아이월드제약,녹색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZ_B2rUzzr,IP80,-,원형,초록,-,-,-,8.1,8.1,4.6,20210420,2190,기타의순환계용약,일반의약품,20180928,필름코팅정,-,-,-,-,-,-,20210331
201903855,씨플록스정(시프로플록사신염산염수화물),20161025,(주)중헌제약,백색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZ_B2rUz_X,JH분할선39,-,원형,하양,-,-,-,11.2,11.2,4.5,20210419,6290,기타의화학요법제,전문의약품,20190613,필름코팅정,-,-,-,-,-,-,20210918
201906871,쿠아핀정200밀리그램(쿠에티아핀푸마르산염),20010024,(주)다산제약,흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O43E2UC9ss,DM,Q200,원형,하양,-,-,-,11.1,11.1,5,20220526,1170,정신신경용제,전문의약품,20190926,필름코팅정,-,-,-,-,-,-,20220317
201901882,서울아젤라스틴염산염정,19680007,(주)서울제약,밝은황색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTU05l,마크,A1,원형,노랑,-,-,-,6.6,6.6,3.1,20220530,1490,기타의알레르기용약,전문의약품,20190328,필름코팅정,서울|점선|⊙|원,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938661567700055,-,r0413,-,20210512
201908043,에이브스정50밀리그램(빌다글립틴),19580004,안국약품(주),흰색내지밝은노란빛을띄는원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NoOiJmZUbh,AG,V50,원형,하양,-,-,-,8.2,8.2,3.2,20211013,3960,당뇨병용제,전문의약품,20191122,나정,-,-,-,-,-,-,20210616
201603064,브이포지정5/80mg,19830008,대웅바이오(주),어두운노란색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NoOiJmZU-5,DWB,VF1,원형,주황,-,-,-,8.3,8.3,3.2,20211013,2140,혈압강하제,전문의약품,20160530,필름코팅정,-,-,-,-,-,-,20210706
202000180,메가클로버정(아시클로버),20204683,(주)엘앤씨바이오,연청색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NoOiJmZVeR,LNC,4,원형,파랑,-,-,-,10.1,10.1,2.8,20211013,6290,기타의화학요법제,전문의약품,20200113,나정,-,-,-,-,-,-,20210507
202106742,큐피라정(토피라메이트),20209781,주식회사노바엠헬스케어,흰색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nq4XM4gmYC,IO,25,원형,하양,-,-,-,6.1,6.1,2.6,20211101,1130,항전간제,전문의약품,20211006,필름코팅정,-,-,-,-,-,-,-
201907405,몬테큐츄정5밀리그램(몬테루카스트나트륨),19570010,삼천당제약(주),양면이볼록한원형의씹어먹는분홍색정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nq4XM4gmbI,MQ5,SCD,원형,분홍,-,-,-,9.6,9.6,4.3,20211101,1490,기타의알레르기용약,전문의약품,20191022,추어블정(저작정),-,-,-,-,-,-,20210712
202200721,아나파치정(디오스민),19560011,삼진제약(주),분홍또는연분홍의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7K2fSf8Tl,SJDO,-,원형,분홍,-,-,-,13.3,13.3,7.7,20220627,2150,혈관보강제,일반의약품,20220216,필름코팅정,-,-,-,-,-,-,-
202202878,대웅로수바스타틴정2.5밀리그램(로수바스타틴칼슘(미분화)),19540008,(주)대웅제약,노란색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OD_if8mn7r,2.5,D.W,원형,주황,-,-,-,5.6,5.6,2.8,20220923,2180,동맥경화용제,전문의약품,20220712,필름코팅정,-,-,-,-,-,-,20220802
202101028,테네글정20밀리그램(테네리글립틴염산염수화물),19620003,(유)한풍제약,분홍색원형의필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OD_if8mnBS,GH,20,원형,분홍,-,-,-,7.1,7.1,2.8,20220923,3960,당뇨병용제,전문의약품,20210202,필름코팅정,-,-,-,-,-,-,20220128
202107782,수바로오디정20밀리그램(로수바스타틴칼슘(미분화)),19570021,(주)비씨월드제약,흰색내지미황색의원형구강붕해정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NxP24YNxde,BC,R20,원형,하양,-,-,-,10.2,10.2,4,20220203,2180,동맥경화용제,전문의약품,20211202,구강붕해정,-,-,-,-,-,-,-
202107780,수바로오디정5밀리그램(로수바스타틴칼슘(미분화)),19570021,(주)비씨월드제약,흰색내지미황색의원형구강붕해정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NxP24YNxdw,BC,R5,원형,하양,-,-,-,6.1,6.1,2.5,20220203,2180,동맥경화용제,전문의약품,20211202,구강붕해정,-,-,-,-,-,-,-
202107781,수바로오디정10밀리그램(로수바스타틴칼슘(미분화)),19570021,(주)비씨월드제약,흰색내지미황색의원형구강붕해정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NxP24YNxeC,BC,R10,원형,하양,-,-,-,8.1,8.1,3,20220203,2180,동맥경화용제,전문의약품,20211202,구강붕해정,-,-,-,-,-,-,-
201908113,비피스타정(피나스테리드),20182522,주식회사더유제약,청색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZ_B2rU_Cd,마크F,십자분할선,원형,파랑,-,-,+,7.7,7.7,3.2,20210419,2590,기타의비뇨생식기관및항문용약,전문의약품,20191127,필름코팅정,-,-,-,-,-,-,20210721
201907138,아베졸정20밀리그램(라베프라졸나트륨),20171724,(주)아리제약,담황색의원형장용필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NoOiJmZUd3,A+,41,원형,주황,-,-,-,7.3,7.3,3.6,20211015,2320,소화성궤양용제,전문의약품,20191009,장용성필름코팅정,-,-,-,-,-,-,20200401
202009436,프로레보정(레보드로프로피진),20194396,성이바이오(주),흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nz64xJO6a4,S3Y,분할선,원형,하양,-,-,-,9.1,9.1,4,20220217,2220,진해거담제,전문의약품,20201231,나정,-,-,-,-,-,-,-
202102862,테넬리엘정20밀리그램(테네리글립틴이토실산염이수화물),19650018,지엘파마(주),분홍색원형의필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OBVa0o7buE,crT2,-,원형,분홍,-,-,-,7.1,7.1,3,20220816,3960,당뇨병용제,전문의약품,20210401,필름코팅정,-,-,-,-,-,-,20220519
202202456,엘라오일정(울리프리스탈아세테이트),19650018,지엘파마(주),흰색내지회백색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OBVa0o7buW,마크7,-,원형,하양,-,-,-,9.1,9.1,5.2,20220816,2540,피임제,전문의약품,20220613,나정,-,-,-,-,-,-,-
202201864,락토그린정,20150845,(주)시어스제약,노란색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OCxjzi8rtg,sr,T,원형,노랑,-,-,-,10.2,10.2,4.5,20220906,2370,정장제,일반의약품,20220509,필름코팅정,-,-,-,-,-,-,20220519
202201915,로바로우정4밀리그램(피타바스타틴칼슘),19860001,한국휴텍스제약(주),중앙에선이있는담황색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OCxjzi8s29,HT,L분할선4,원형,주황,-,-,-,8.7,8.7,3.8,20220906,2180,동맥경화용제,전문의약품,20220510,필름코팅정,-,-,-,-,-,-,-
202202169,로바로우정1밀리그램(피타바스타틴칼슘),19860001,한국휴텍스제약(주),흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OCxjzi8s2R,HT,L1,원형,하양,-,-,-,6.2,6.2,3.7,20220906,2180,동맥경화용제,전문의약품,20220520,필름코팅정,-,-,-,-,-,-,-
201706448,안플리트정(사르포그렐레이트염산염),19570012,(주)비보존제약,흰색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OCxjzi8s3W,VZ100,-,원형,하양,-,-,-,9,9,4.4,20220906,3390,기타의혈액및체액용약,전문의약품,20170804,필름코팅정,-,-,-,-,-,-,20180711
201902250,모그로정5밀리그램(피나스테리드),19550008,정우신약(주),청색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OCxjzi8s3o,LL,십자분할선,원형,파랑,-,-,+,7.7,7.7,3.3,20220906,2590,기타의비뇨생식기관및항문용약,전문의약품,20190412,필름코팅정,-,-,-,-,-,-,20210916
202107033,테네그린정(테네리글립틴염산염수화물),19700002,진양제약(주),분홍색원형의필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OD_if8mnGB,JY,20,원형,분홍,-,-,-,7.2,7.2,2.8,20220923,3960,당뇨병용제,전문의약품,20211020,필름코팅정,-,-,-,-,-,-,20220209
202201759,테리글정20밀리그램(테네리글립틴이토실산염이수화물),19620001,신풍제약(주),분홍색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OD_if8mnOX,SPT2,-,원형,분홍,-,-,-,7.1,7.1,3.1,20220923,3960,당뇨병용제,전문의약품,20220427,필름코팅정,-,-,-,-,-,-,20220617
202003046,베시퀸정5밀리그램(솔리페나신숙신산염),19670009,(주)보령바이오파마,밝은노란색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXqH06PUr6,CQ,S5,원형,노랑,-,-,-,7.6,7.6,3.4,20210323,2590,기타의비뇨생식기관및항문용약,전문의약품,20200427,필름코팅정,-,-,-,-,-,-,20210811
202007966,모엔덱스정100밀리그램(덱스판테놀),19550004,제이더블유중외제약(주),흰색또는미황색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXqH06PUxD,JWP,-,원형,하양,-,-,-,12.1,12.1,5.7,20210322,2670,모발용제(발모|탈모|염모|양모제),일반의약품,20201118,나정,-,-,-,-,-,-,-
201400432,크레첵정5밀리그램(로수바스타틴칼슘),19690009,한림제약(주),노란색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXqH06PV61,C,5,원형,주황,-,-,-,5.5,5.5,3.1,20210323,2180,동맥경화용제,전문의약품,20140129,필름코팅정,-,-,-,-,-,-,20220125
202004532,새로덱스정100밀리그램(덱스판테놀),19670002,(주)팜젠사이언스,흰색또는미황색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXqH06PVDe,SNM,-,원형,하양,-,-,-,12.1,12.1,5.7,20210323,2670,모발용제(발모|탈모|염모|양모제),일반의약품,20200622,나정,-,-,-,-,-,-,-
202003336,트라비트세미서방정,20040011,(주)씨티씨바이오,연한노란색의원형서방성필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5FjlL,TC3,-,원형,주황,-,-,-,9.9,9.9,6,20220414,1140,해열.진통.소염제,전문의약품,20200508,서방성필름코팅정,-,-,-,-,-,-,20220328
202006508,파키스정(라사길린타르타르산염),20162926,(주)경보제약,흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5FjvB,KX,-,원형,하양,-,-,-,8.1,8.1,3.4,20220414,1190,기타의중추신경용약,전문의약품,20200921,나정,-,-,-,-,-,-,-
202102380,자톨정15밀리그램(리바록사반),19560005,아주약품(주),빨간색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlqFJEgBCS,ΛJ,15,원형,빨강,-,-,-,5.8,5.8,2.5,20210914,3330,혈액응고저지제,전문의약품,20210316,필름코팅정,-,-,-,-,-,-,20210823
202102381,자톨정10밀리그램(리바록사반),19560005,아주약품(주),분홍색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlqFJEgBCo,ΛJ,10,원형,분홍,-,-,-,5.8,5.8,2.2,20210914,3330,혈액응고저지제,전문의약품,20210316,필름코팅정,-,-,-,-,-,-,20210823
202003722,자톨정20밀리그램(리바록사반),19560005,아주약품(주),갈색을띤빨간색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlqFJEgBD8,ΛJ,20,원형,빨강,-,-,-,6.1,6.1,3,20210914,3330,혈액응고저지제,전문의약품,20200521,필름코팅정,-,-,-,-,-,-,20210823
